type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/attribute_id,properties/label_type,properties/neighborhood,properties/severity,properties/is_temporary
Feature,Point,-122.38419342041016,47.5357666015625,51870028,NoSidewalk,Industrial District,3,false
Feature,Point,-122.38893127441406,47.530574798583984,51870029,NoSidewalk,Industrial District,5,false
Feature,Point,-122.36333465576172,47.52648162841797,51870030,NoSidewalk,Industrial District,,false
Feature,Point,-122.35731506347656,47.54042434692383,51870031,NoSidewalk,Industrial District,3,false
Feature,Point,-122.34677124023438,47.53457260131836,51870032,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3492431640625,47.535457611083984,51870033,NoSidewalk,Industrial District,4,false
Feature,Point,-122.33572387695312,47.53945541381836,51870034,NoSidewalk,Industrial District,4,false
Feature,Point,-122.38044738769531,47.53944396972656,51870035,NoSidewalk,Industrial District,3,false
Feature,Point,-122.38944244384766,47.528892517089844,51870036,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3919677734375,47.53777313232422,51870037,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39218139648438,47.5316047668457,51870038,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34680938720703,47.53438186645508,51870039,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34972381591797,47.53547286987305,51870040,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35497283935547,47.529415130615234,51870041,NoSidewalk,Industrial District,3,false
Feature,Point,-122.33069610595703,47.534088134765625,51870042,NoSidewalk,Industrial District,,false
Feature,Point,-122.39137268066406,47.5401725769043,51870043,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39167785644531,47.53036117553711,51870044,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34681701660156,47.5343017578125,51870045,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3502426147461,47.535545349121094,51870046,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35494232177734,47.53042221069336,51870047,NoSidewalk,Industrial District,2,false
Feature,Point,-122.33110046386719,47.53422546386719,51870048,NoSidewalk,Industrial District,4,false
Feature,Point,-122.39620971679688,47.53836441040039,51870049,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39115142822266,47.531002044677734,51870050,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3290786743164,47.53420639038086,51870051,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35615539550781,47.54204177856445,51870052,NoSidewalk,Industrial District,4,false
Feature,Point,-122.39570617675781,47.54210662841797,51870053,NoSidewalk,Industrial District,3,false
Feature,Point,-122.38988494873047,47.528934478759766,51870054,NoSidewalk,Industrial District,3,false
Feature,Point,-122.32854461669922,47.535526275634766,51870055,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35616302490234,47.54191589355469,51870056,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39618682861328,47.538856506347656,51870057,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39115142822266,47.5308952331543,51870058,NoSidewalk,Industrial District,5,false
Feature,Point,-122.32898712158203,47.53477096557617,51870059,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35604095458984,47.54203796386719,51870060,NoSidewalk,Industrial District,4,false
Feature,Point,-122.39631652832031,47.539241790771484,51870061,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39163970947266,47.53053283691406,51870062,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3282470703125,47.53553009033203,51870063,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35603332519531,47.54240036010742,51870064,NoSidewalk,Industrial District,4,false
Feature,Point,-122.39631652832031,47.538841247558594,51870065,NoSidewalk,Industrial District,3,false
Feature,Point,-122.3912353515625,47.53083419799805,51870066,NoSidewalk,Industrial District,5,false
Feature,Point,-122.32860565185547,47.534141540527344,51870067,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35617065429688,47.54248809814453,51870068,NoSidewalk,Industrial District,4,false
Feature,Point,-122.3963394165039,47.53933334350586,51870069,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39142608642578,47.53056716918945,51870070,NoSidewalk,Industrial District,5,false
Feature,Point,-122.32826232910156,47.534912109375,51870071,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35602569580078,47.54265594482422,51870072,NoSidewalk,Industrial District,4,false
Feature,Point,-122.4019775390625,47.55952072143555,51870073,NoSidewalk,Industrial District,3,false
Feature,Point,-122.406005859375,47.570133209228516,51870074,NoSidewalk,Industrial District,5,false
Feature,Point,-122.326904296875,47.53541564941406,51870075,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35725402832031,47.542686462402344,51870076,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39653778076172,47.54338836669922,51870077,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39115905761719,47.526607513427734,51870078,NoSidewalk,Industrial District,5,false
Feature,Point,-122.32799530029297,47.53349685668945,51870079,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35725402832031,47.54298782348633,51870080,NoSidewalk,Industrial District,3,false
Feature,Point,-122.32709503173828,47.53558349609375,51870081,NoSidewalk,Industrial District,4,false
Feature,Point,-122.3571548461914,47.542320251464844,51870082,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39000701904297,47.51395797729492,51870083,NoSidewalk,Industrial District,4,false
Feature,Point,-122.38959503173828,47.51292419433594,51870084,NoSidewalk,Industrial District,3,false
Feature,Point,-122.38510131835938,47.51563262939453,51870085,NoSidewalk,Industrial District,3,false
Feature,Point,-122.38532257080078,47.510013580322266,51870086,NoSidewalk,Industrial District,5,false
Feature,Point,-122.38876342773438,47.52482986450195,51870087,NoSidewalk,Industrial District,5,false
Feature,Point,-122.39769744873047,47.544525146484375,51870088,NoSidewalk,Industrial District,3,false
Feature,Point,-122.32711029052734,47.53477478027344,51870089,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35712432861328,47.5432243347168,51870090,NoSidewalk,Industrial District,3,false
Feature,Point,-122.3709945678711,47.570919036865234,51870091,NoSidewalk,Industrial District,3,false
Feature,Point,-122.3692398071289,47.57160186767578,51870092,NoSidewalk,Industrial District,,false
Feature,Point,-122.37815856933594,47.57936477661133,51870093,NoSidewalk,Industrial District,5,false
Feature,Point,-122.40145874023438,47.559627532958984,51870094,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39476776123047,47.564598083496094,51870095,NoSidewalk,Industrial District,4,false
Feature,Point,-122.40613555908203,47.570072174072266,51870096,NoSidewalk,Industrial District,5,false
Feature,Point,-122.39633178710938,47.54221725463867,51870097,NoSidewalk,Industrial District,3,false
Feature,Point,-122.38973236083984,47.5289421081543,51870098,NoSidewalk,Industrial District,3,false
Feature,Point,-122.32846069335938,47.53275680541992,51870099,NoSidewalk,Industrial District,,false
Feature,Point,-122.35723876953125,47.54311752319336,51870100,NoSidewalk,Industrial District,3,false
Feature,Point,-122.32664489746094,47.53523254394531,51870101,NoSidewalk,Industrial District,4,false
Feature,Point,-122.35710906982422,47.54357147216797,51870102,NoSidewalk,Industrial District,3,false
Feature,Point,-122.3720474243164,47.570716857910156,51870103,NoSidewalk,Industrial District,4,false
Feature,Point,-122.37803649902344,47.57937240600586,51870104,NoSidewalk,Industrial District,5,false
Feature,Point,-122.40132904052734,47.55946350097656,51870105,NoSidewalk,Industrial District,3,false
Feature,Point,-122.40601348876953,47.57026672363281,51870106,NoSidewalk,Industrial District,5,false
Feature,Point,-122.39620208740234,47.538787841796875,51870107,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39143371582031,47.530826568603516,51870108,NoSidewalk,Industrial District,5,false
Feature,Point,-122.35961151123047,47.53474807739258,51870109,NoSidewalk,Industrial District,5,false
Feature,Point,-122.35458374023438,47.53723907470703,51870110,NoSidewalk,Industrial District,4,false
Feature,Point,-122.3293228149414,47.53203582763672,51870111,NoSidewalk,Industrial District,4,false
Feature,Point,-122.39616394042969,47.53798294067383,51870112,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39167022705078,47.53092956542969,51870113,NoSidewalk,Industrial District,5,false
Feature,Point,-122.35938262939453,47.53398513793945,51870114,NoSidewalk,Industrial District,5,false
Feature,Point,-122.35609436035156,47.5390625,51870115,NoSidewalk,Industrial District,3,false
Feature,Point,-122.32946014404297,47.53278350830078,51870116,NoSidewalk,Industrial District,4,false
Feature,Point,-122.39635467529297,47.53899002075195,51870117,NoSidewalk,Industrial District,3,false
Feature,Point,-122.3913803100586,47.53071212768555,51870118,NoSidewalk,Industrial District,4,false
Feature,Point,-122.36028289794922,47.535396575927734,51870119,NoSidewalk,Industrial District,5,false
Feature,Point,-122.35674285888672,47.539100646972656,51870120,NoSidewalk,Industrial District,,false
Feature,Point,-122.32893371582031,47.532039642333984,51870121,NoSidewalk,Industrial District,4,false
Feature,Point,-122.39602661132812,47.53759765625,51870122,NoSidewalk,Industrial District,3,false
Feature,Point,-122.391357421875,47.5313835144043,51870123,NoSidewalk,Industrial District,5,false
Feature,Point,-122.35924530029297,47.53376007080078,51870124,NoSidewalk,Industrial District,5,false
Feature,Point,-122.35580444335938,47.5390739440918,51870125,NoSidewalk,Industrial District,4,false
Feature,Point,-122.3297119140625,47.532798767089844,51870126,NoSidewalk,Industrial District,4,false
Feature,Point,-122.39009857177734,47.52518844604492,51870127,NoSidewalk,Industrial District,2,false
Feature,Point,-122.38705444335938,47.5072021484375,51870128,NoSidewalk,Industrial District,5,false
Feature,Point,-122.36177062988281,47.52836990356445,51870129,NoSidewalk,Industrial District,5,false
Feature,Point,-122.35608673095703,47.53956604003906,51870130,NoSidewalk,Industrial District,3,false
Feature,Point,-122.32854461669922,47.531917572021484,51870131,NoSidewalk,Industrial District,4,false
Feature,Point,-122.32975769042969,47.523494720458984,51870132,NoSidewalk,Industrial District,4,false
Feature,Point,-122.33975219726562,47.51846694946289,51870133,NoSidewalk,Industrial District,5,false
Feature,Point,-122.38401794433594,47.53572082519531,51870134,NoSidewalk,Industrial District,3,false
Feature,Point,-122.3890380859375,47.53059768676758,51870135,NoSidewalk,Industrial District,,false
Feature,Point,-122.36311340332031,47.52503967285156,51870136,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3572998046875,47.54066848754883,51870137,NoSidewalk,Industrial District,3,false
Feature,Point,-122.32975769042969,47.5236930847168,51870138,NoSidewalk,Industrial District,4,false
Feature,Point,-122.33988952636719,47.51846694946289,51870139,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3844223022461,47.535762786865234,51870140,NoSidewalk,Industrial District,3,false
Feature,Point,-122.38862609863281,47.53047561645508,51870141,NoSidewalk,Industrial District,5,false
Feature,Point,-122.36324310302734,47.52815246582031,51870142,NoSidewalk,Industrial District,5,false
Feature,Point,-122.35731506347656,47.54011917114258,51870143,NoSidewalk,Industrial District,3,false
Feature,Point,-122.34664154052734,47.53465270996094,51870144,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34925842285156,47.53559112548828,51870145,NoSidewalk,Industrial District,4,false
Feature,Point,-122.33604431152344,47.53955841064453,51870146,NoSidewalk,Industrial District,4,false
Feature,Point,-122.39144134521484,47.54319763183594,51870147,NoSidewalk,Industrial District,3,false
Feature,Point,-122.38935852050781,47.52873992919922,51870148,NoSidewalk,Industrial District,5,false
Feature,Point,-122.39513397216797,47.53764343261719,51870149,NoSidewalk,Industrial District,3,false
Feature,Point,-122.3922119140625,47.531532287597656,51870150,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34676361083984,47.53468322753906,51870151,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34886932373047,47.535465240478516,51870152,NoSidewalk,Industrial District,4,false
Feature,Point,-122.34528350830078,47.52832794189453,51870153,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34659576416016,47.52651596069336,51870154,NoSidewalk,Industrial District,5,false
Feature,Point,-122.33039093017578,47.53280258178711,51870155,NoSidewalk,Industrial District,4,false
Feature,Point,-122.39520263671875,47.53779220581055,51870156,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39160919189453,47.53139877319336,51870157,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34666442871094,47.534568786621094,51870158,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34998321533203,47.535457611083984,51870159,NoSidewalk,Industrial District,4,false
Feature,Point,-122.34489440917969,47.52830123901367,51870160,NoSidewalk,Industrial District,4,false
Feature,Point,-122.3530044555664,47.52743148803711,51870161,NoSidewalk,Industrial District,5,false
Feature,Point,-122.33027648925781,47.53252410888672,51870162,NoSidewalk,Industrial District,4,false
Feature,Point,-122.3285140991211,47.52464294433594,51870163,NoSidewalk,Industrial District,3,false
Feature,Point,-122.34153747558594,47.518150329589844,51870164,NoSidewalk,Industrial District,5,false
Feature,Point,-122.38365173339844,47.538822174072266,51870165,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39046478271484,47.53052520751953,51870166,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3761215209961,47.501564025878906,51870167,NoSidewalk,Industrial District,5,false
Feature,Point,-122.38025665283203,47.53915786743164,51870168,NoSidewalk,Industrial District,3,false
Feature,Point,-122.3904800415039,47.52946090698242,51870169,NoSidewalk,Industrial District,5,false
Feature,Point,-122.33860778808594,47.52009201049805,51870170,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34010314941406,47.51905822753906,51870171,NoSidewalk,Industrial District,5,false
Feature,Point,-122.33193969726562,47.52423095703125,51870172,NoSidewalk,Industrial District,4,false
Feature,Point,-122.33464813232422,47.522315979003906,51870173,NoSidewalk,Industrial District,5,false
Feature,Point,-122.37617492675781,47.501747131347656,51870174,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3802719116211,47.53929138183594,51870175,NoSidewalk,Industrial District,3,false
Feature,Point,-122.38946533203125,47.52897262573242,51870176,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3386001586914,47.5197868347168,51870177,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34010314941406,47.51920700073242,51870178,NoSidewalk,Industrial District,5,false
Feature,Point,-122.33462524414062,47.52538299560547,51870179,NoSidewalk,Industrial District,4,false
Feature,Point,-122.33499145507812,47.523712158203125,51870180,NoSidewalk,Industrial District,5,false
Feature,Point,-122.37622833251953,47.50199508666992,51870181,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34284210205078,47.52637481689453,51870182,NoSidewalk,Industrial District,4,false
Feature,Point,-122.34122467041016,47.52640914916992,51870183,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3443374633789,47.52824783325195,51870184,NoSidewalk,Industrial District,4,false
Feature,Point,-122.34136962890625,47.51910400390625,51870185,NoSidewalk,Industrial District,5,false
Feature,Point,-122.32835388183594,47.52919387817383,51870186,NoSidewalk,Industrial District,4,false
Feature,Point,-122.37850952148438,47.50119400024414,51870187,NoSidewalk,Industrial District,4,false
Feature,Point,-122.37622833251953,47.501556396484375,51870188,NoSidewalk,Industrial District,5,false
Feature,Point,-122.3919906616211,47.53763198852539,51870189,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39148712158203,47.5316276550293,51870190,NoSidewalk,Industrial District,3,false
Feature,Point,-122.38043975830078,47.53936004638672,51870191,NoSidewalk,Industrial District,3,false
Feature,Point,-122.39046478271484,47.529361724853516,51870192,NoSidewalk,Industrial District,5,false
Feature,Point,-122.33881378173828,47.52024459838867,51870193,NoSidewalk,Industrial District,5,false
Feature,Point,-122.34027862548828,47.519168853759766,51870194,NoSidewalk,Industrial District,5,false
Feature,Point,-122.33194732666016,47.52430725097656,51870195,NoSidewalk,Industrial District,4,false
Feature,Point,-122.32366180419922,47.530601501464844,51870279,NoSidewalk,Industrial District,4,false
Feature,Point,-122.32359313964844,47.53049850463867,51870280,NoSidewalk,Industrial District,4,false
Feature,Point,-122.32544708251953,47.52935028076172,51870281,NoSidewalk,Industrial District,4,false
Feature,Point,-122.32566833496094,47.52928924560547,51870282,NoSidewalk,Industrial District,4,false
Feature,Point,-122.32569122314453,47.529457092285156,51870283,NoSidewalk,Industrial District,4,false
Feature,Point,-122.32420349121094,47.53050231933594,51870284,NoSidewalk,Industrial District,4,false
Feature,Point,-122.32501983642578,47.52988815307617,51870285,NoSidewalk,Industrial District,4,false
Feature,Point,-122.34290313720703,47.53196334838867,51873777,Obstacle,Industrial District,5,false
Feature,Point,-122.39187622070312,47.528533935546875,51873778,Obstacle,Industrial District,5,false
Feature,Point,-122.3917236328125,47.52851104736328,51873779,Obstacle,Industrial District,4,false
Feature,Point,-122.39605712890625,47.546852111816406,51873780,Obstacle,Industrial District,3,false
Feature,Point,-122.33805847167969,47.540618896484375,51873781,Obstacle,Industrial District,4,false
Feature,Point,-122.38803100585938,47.55799865722656,51873942,Obstacle,Industrial District,3,false
Feature,Point,-122.3788833618164,47.56336975097656,51873943,Obstacle,Industrial District,,false
Feature,Point,-122.38163757324219,47.56281280517578,51873944,Obstacle,Industrial District,2,false
Feature,Point,-122.38408660888672,47.56399154663086,51873945,Obstacle,Industrial District,3,false
Feature,Point,-122.38616943359375,47.56283187866211,51873946,Obstacle,Industrial District,5,false
Feature,Point,-122.38561248779297,47.56098937988281,51873947,Obstacle,Industrial District,2,true
Feature,Point,-122.36714935302734,47.57164764404297,51873948,Obstacle,Industrial District,4,false
Feature,Point,-122.36563110351562,47.55756759643555,51873949,Obstacle,Industrial District,3,false
Feature,Point,-122.41349792480469,47.574527740478516,51873950,Obstacle,Industrial District,3,false
Feature,Point,-122.34790802001953,47.519134521484375,51873951,Obstacle,Industrial District,5,false
Feature,Point,-122.36782836914062,47.57168197631836,51873952,Obstacle,Industrial District,4,false
Feature,Point,-122.36793518066406,47.57157897949219,51873953,Obstacle,Industrial District,5,false
Feature,Point,-122.36820983886719,47.56768798828125,51873954,Obstacle,Industrial District,2,true
Feature,Point,-122.3878402709961,47.558162689208984,51873955,Obstacle,Industrial District,3,false
Feature,Point,-122.38587188720703,47.56096649169922,51873956,Obstacle,Industrial District,1,true
Feature,Point,-122.38157653808594,47.55856704711914,51873957,Obstacle,Industrial District,2,false
Feature,Point,-122.37893676757812,47.56476974487305,51873958,Obstacle,Industrial District,,false
Feature,Point,-122.41352081298828,47.57421112060547,51873959,Obstacle,Industrial District,3,false
Feature,Point,-122.34037780761719,47.526451110839844,51873960,Obstacle,Industrial District,4,false
Feature,Point,-122.38995361328125,47.52346420288086,51873961,Obstacle,Industrial District,3,false
Feature,Point,-122.35477447509766,47.52738571166992,51873962,Obstacle,Industrial District,,false
Feature,Point,-122.39026641845703,47.524784088134766,51873963,Obstacle,Industrial District,4,false
Feature,Point,-122.3545913696289,47.52738571166992,51873964,Obstacle,Industrial District,3,false
Feature,Point,-122.38949584960938,47.524803161621094,51873965,Obstacle,Industrial District,4,false
Feature,Point,-122.3567886352539,47.53003692626953,51873966,Obstacle,Industrial District,2,false
Feature,Point,-122.38956451416016,47.5234489440918,51873967,Obstacle,Industrial District,3,false
Feature,Point,-122.35617065429688,47.52836227416992,51873968,Obstacle,Industrial District,3,false
Feature,Point,-122.39029693603516,47.52491760253906,51873969,Obstacle,Industrial District,4,false
Feature,Point,-122.35496520996094,47.52935028076172,51873970,Obstacle,Industrial District,1,false
Feature,Point,-122.38397979736328,47.52708435058594,51873971,Obstacle,Industrial District,3,false
Feature,Point,-122.3617172241211,47.528221130371094,51872939,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.3982925415039,47.54579544067383,51873784,Obstacle,Industrial District,3,false
Feature,Point,-122.3382797241211,47.54067611694336,51873785,Obstacle,Industrial District,4,false
Feature,Point,-122.34406280517578,47.531917572021484,51873786,Obstacle,Industrial District,3,false
Feature,Point,-122.39154815673828,47.528114318847656,51873787,Obstacle,Industrial District,4,false
Feature,Point,-122.36300659179688,47.63469696044922,52139574,SurfaceProblem,West Queen Anne,2,false
Feature,Point,-122.36609649658203,47.63359069824219,52139579,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.36579132080078,47.6305046081543,52139584,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.36085510253906,47.638431549072266,52139590,SurfaceProblem,West Queen Anne,4,false
Feature,Point,-122.3615951538086,47.63782501220703,52139591,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.37159729003906,47.63438415527344,52139596,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.36898040771484,47.63690185546875,52139601,SurfaceProblem,West Queen Anne,4,false
Feature,Point,-122.37101745605469,47.63770294189453,52139606,SurfaceProblem,West Queen Anne,4,false
Feature,Point,-122.37400817871094,47.63728713989258,52139611,SurfaceProblem,West Queen Anne,2,false
Feature,Point,-122.3719253540039,47.64064025878906,52139616,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.36299133300781,47.63950729370117,52139621,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.3748779296875,47.64029312133789,52139626,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.37400817871094,47.63820266723633,52139632,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.3678970336914,47.63011169433594,52139637,SurfaceProblem,West Queen Anne,1,false
Feature,Point,-122.36917877197266,47.63109588623047,52139642,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.36534881591797,47.62846374511719,52139647,SurfaceProblem,West Queen Anne,2,false
Feature,Point,-122.36627197265625,47.62864685058594,52139653,SurfaceProblem,West Queen Anne,4,false
Feature,Point,-122.36241149902344,47.639404296875,52139658,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.36299896240234,47.634803771972656,52139663,SurfaceProblem,West Queen Anne,2,false
Feature,Point,-122.36764526367188,47.62882614135742,52139668,SurfaceProblem,West Queen Anne,2,false
Feature,Point,-122.37108612060547,47.63241195678711,52139674,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.36318969726562,47.628971099853516,52139679,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.3697509765625,47.633487701416016,52139684,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.369140625,47.63569259643555,52139689,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.36918640136719,47.63528060913086,52139694,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.37223052978516,47.63481140136719,52139699,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.36512756347656,47.63446044921875,52139705,SurfaceProblem,West Queen Anne,,false
Feature,Point,-122.37541961669922,47.636802673339844,52139710,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.37288665771484,47.63703918457031,52139715,SurfaceProblem,West Queen Anne,3,false
Feature,Point,-122.35763549804688,47.63949966430664,52139720,SurfaceProblem,West Queen Anne,4,false
Feature,Point,-122.3748779296875,47.63794708251953,52139725,Obstacle,West Queen Anne,3,false
Feature,Point,-122.36848449707031,47.63779067993164,52139730,Obstacle,West Queen Anne,4,false
Feature,Point,-122.37604522705078,47.642704010009766,52139735,Obstacle,West Queen Anne,3,false
Feature,Point,-122.3740234375,47.63761901855469,52139740,Obstacle,West Queen Anne,3,false
Feature,Point,-122.37374877929688,47.637210845947266,52139741,Obstacle,West Queen Anne,5,true
Feature,Point,-122.37286376953125,47.63541793823242,52139746,Obstacle,West Queen Anne,3,false
Feature,Point,-122.3704605102539,47.63661575317383,52139751,Obstacle,West Queen Anne,3,false
Feature,Point,-122.36907196044922,47.63639450073242,52139756,Obstacle,West Queen Anne,4,false
Feature,Point,-122.36481475830078,47.637813568115234,52139761,Obstacle,West Queen Anne,3,false
Feature,Point,-122.36907958984375,47.636268615722656,52139766,Obstacle,West Queen Anne,3,false
Feature,Point,-122.3689956665039,47.636226654052734,52139771,Obstacle,West Queen Anne,4,false
Feature,Point,-122.36772155761719,47.638668060302734,52139776,Obstacle,West Queen Anne,3,false
Feature,Point,-122.36762237548828,47.629051208496094,52139782,Obstacle,West Queen Anne,3,true
Feature,Point,-122.37289428710938,47.638065338134766,52139787,Obstacle,West Queen Anne,3,false
Feature,Point,-122.37289428710938,47.63813400268555,52139792,Obstacle,West Queen Anne,3,false
Feature,Point,-122.36642456054688,47.63001251220703,52139797,Obstacle,West Queen Anne,3,false
Feature,Point,-122.36656951904297,47.6302490234375,52139802,Obstacle,West Queen Anne,2,false
Feature,Point,-122.3696060180664,47.634796142578125,52139807,Obstacle,West Queen Anne,2,false
Feature,Point,-122.36837005615234,47.63776397705078,52139812,Obstacle,West Queen Anne,3,false
Feature,Point,-122.35761260986328,47.53859329223633,51872940,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.38298034667969,47.53764343261719,51872941,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.31455993652344,47.523136138916016,51872942,SurfaceProblem,Industrial District,4,false
Feature,Point,-122.35844421386719,47.53001403808594,51872943,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.35809326171875,47.53823471069336,51872944,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.38247680664062,47.538612365722656,51872945,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.31473541259766,47.52311706542969,51872946,SurfaceProblem,Industrial District,4,false
Feature,Point,-122.36022186279297,47.53539276123047,51872947,SurfaceProblem,Industrial District,5,false
Feature,Point,-122.35907745361328,47.53774642944336,51872948,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.3782730102539,47.539058685302734,51872949,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.37396240234375,47.538211822509766,51872950,SurfaceProblem,Industrial District,2,false
Feature,Point,-122.32304382324219,47.526241302490234,51872951,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.35968017578125,47.535091400146484,51872952,SurfaceProblem,Industrial District,5,false
Feature,Point,-122.35899353027344,47.5377311706543,51872953,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.37828063964844,47.53919982910156,51872954,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.37323760986328,47.539146423339844,51872955,SurfaceProblem,Industrial District,,false
Feature,Point,-122.32280731201172,47.52604293823242,51872956,SurfaceProblem,Industrial District,4,false
Feature,Point,-122.33767700195312,47.52051544189453,51872957,SurfaceProblem,Industrial District,5,false
Feature,Point,-122.33506774902344,47.521873474121094,51872958,SurfaceProblem,Industrial District,4,false
Feature,Point,-122.33969116210938,47.51787185668945,51872959,SurfaceProblem,Industrial District,1,false
Feature,Point,-122.32820892333984,47.52302932739258,51872960,SurfaceProblem,Industrial District,,false
Feature,Point,-122.37984466552734,47.54468536376953,51872961,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.35269927978516,47.54255294799805,51872962,SurfaceProblem,Industrial District,4,false
Feature,Point,-122.37923431396484,47.54568099975586,51872963,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.37701416015625,47.55007553100586,51872964,SurfaceProblem,Industrial District,2,false
Feature,Point,-122.35701751708984,47.54658126831055,51872965,SurfaceProblem,Industrial District,,false
Feature,Point,-122.3481216430664,47.52164077758789,51872966,SurfaceProblem,Industrial District,3,false
Feature,Point,-122.34056854248047,47.517478942871094,51872967,SurfaceProblem,Industrial District,2,false
Feature,Point,-122.32449340820312,47.52299118041992,51872968,SurfaceProblem,Industrial District,4,false
Feature,Point,-122.37200164794922,47.570743560791016,51872751,Occlusion,Industrial District,,false
Feature,Point,-122.35791778564453,47.56869888305664,51872752,Occlusion,Industrial District,,false
Feature,Point,-122.390869140625,47.55848693847656,51872753,Occlusion,Industrial District,,false
Feature,Point,-122.3490982055664,47.530242919921875,51872754,Occlusion,Industrial District,,false
Feature,Point,-122.35167694091797,47.542537689208984,51872755,Occlusion,Industrial District,,false
Feature,Point,-122.38841247558594,47.52971649169922,51872756,Occlusion,Industrial District,,false
Feature,Point,-122.38842010498047,47.529788970947266,51872757,Occlusion,Industrial District,,false
Feature,Point,-122.38414001464844,47.54310607910156,51872758,Occlusion,Industrial District,,false
Feature,Point,-122.39088439941406,47.5585823059082,51872759,Occlusion,Industrial District,,false
Feature,Point,-122.35791778564453,47.56852722167969,51872760,Occlusion,Industrial District,,false
