cell_id,lat,lon,barrier_count,severity_mean,severity_max,temp_ratio,dominant_type,neighborhood,accessibility_score,risk_level
30_9,47.64813995361328,-122.37020345834586,72,2.9166666666666665,5.0,0.01282051282051282,NoCurbRamp,North Queen Anne,79.0,Medium
31_0,47.6522490978241,-122.41533088684082,110,3.909090909090909,5.0,0.0,NoSidewalk,Briarcliff,57.0,High
31_1,47.65220869155157,-122.41101165044876,125,1.744,5.0,0.0,NoSidewalk,Briarcliff,78.2,Medium
31_10,47.65148108346121,-122.36601459736727,47,1.8936170212765957,4.0,0.0,CurbRamp,North Queen Anne,91.1,Medium
31_11,47.65324872334798,-122.35993245442708,60,1.9833333333333334,5.0,0.1,CurbRamp,Fremont,88.1,Medium
31_12,47.653179882418726,-122.35580129315777,150,2.2933333333333334,5.0,0.05161290322580645,CurbRamp,Fremont,65.6,Medium
31_13,47.652937556159564,-122.35080082458857,165,2.193939393939394,5.0,0.01775147928994083,CurbRamp,Fremont,63.8,Medium
31_14,47.65281847973804,-122.34589887498976,141,2.297872340425532,5.0,0.006993006993006993,CurbRamp,Fremont,67.6,Medium
31_15,47.652752485143424,-122.34042034940236,212,3.69811320754717,5.0,0.004608294930875576,NoCurbRamp,Wallingford,21.599999999999994,High
31_16,47.65263863684426,-122.33581440885303,141,4.24113475177305,5.0,0.0,NoCurbRamp,Wallingford,40.2,High
31_17,47.652859198741425,-122.33082991379958,151,4.245033112582782,5.0,0.0,NoCurbRamp,Wallingford,35.900000000000006,High
31_18,47.654285271962486,-122.32548960049947,91,2.7142857142857144,5.0,0.020833333333333332,CurbRamp,Wallingford,75.3,Medium
31_19,47.65283464830975,-122.3216095857842,78,2.58974358974359,5.0,0.011627906976744186,CurbRamp,Eastlake,79.8,Medium
31_2,47.65227257577997,-122.40632257963482,76,2.039473684210526,5.0,0.0,NoCurbRamp,Briarcliff,84.5,Medium
31_20,47.65304914571471,-122.31487726761122,52,2.1346153846153846,5.0,0.0,CurbRamp,University District,88.9,Medium
31_21,47.653655072476,-122.31140258464407,91,1.9230769230769231,5.0,0.0,CurbRamp,University District,82.5,Medium
31_22,47.6520885166369,-122.30546238547878,70,1.9714285714285715,5.0,0.05263157894736842,CurbRamp,University District,86.2,Medium
31_23,47.654293060302734,-122.30260620117187,10,2.5,5.0,0.1,CurbRamp,University District,97.5,Low
31_27,47.65396552615695,-122.27977455986871,35,2.0,5.0,0.0,CurbRamp,Laurelhurst,93.0,Medium
31_28,47.653517659505205,-122.27673136393229,29,2.6551724137931036,5.0,0.0,CurbRamp,Laurelhurst,92.3,Medium
31_3,47.65256142994714,-122.4007556249225,63,1.8095238095238095,4.0,0.0,CurbRamp,Lawton Park,88.6,Medium
31_4,47.65262805240255,-122.3958696177308,137,2.3576642335766422,5.0,0.0,NoCurbRamp,Lawton Park,67.7,Medium
31_5,47.65291450500488,-122.39104217529297,49,1.4285714285714286,3.0,0.0,CurbRamp,Lawton Park,93.0,Medium
31_6,47.65276395770866,-122.38559959304165,66,2.621212121212121,5.0,0.014084507042253521,CurbRamp,Lawton Park,82.7,Medium
31_7,47.65364733609286,-122.3810736916282,22,2.8181818181818183,5.0,0.0,CurbRamp,Interbay,93.8,Medium
31_8,47.65313301086426,-122.3752493540446,57,3.1578947368421053,5.0,0.016666666666666666,SurfaceProblem,North Queen Anne,82.0,High
31_9,47.65285191712556,-122.3706809149848,105,3.657142857142857,5.0,0.027777777777777776,NoSidewalk,North Queen Anne,61.6,High
32_1,47.66021619524275,-122.40984199160621,21,4.0476190476190474,5.0,0.0,NoSidewalk,Lawton Park,91.5,Medium
32_10,47.658376987163834,-122.36443724999062,101,2.9306930693069306,5.0,0.125,CurbRamp,Fremont,70.4,Medium
32_11,47.65791922555843,-122.36083912737493,208,2.7788461538461537,5.0,0.014084507042253521,NoCurbRamp,Fremont,42.2,Medium
32_12,47.65766418536092,-122.35599324122612,187,2.700534759358289,5.0,0.015544041450777202,CurbRamp,Fremont,49.5,Medium
32_13,47.658141157745774,-122.35094779864696,214,2.635514018691589,5.0,0.01809954751131222,CurbRamp,Fremont,43.6,Medium
32_14,47.65824840271395,-122.3456747516308,146,2.732876712328767,5.0,0.0,CurbRamp,Fremont,60.1,Medium
32_15,47.65764915270683,-122.3406010554387,191,2.507853403141361,5.0,0.005128205128205128,CurbRamp,Wallingford,52.10000000000001,Medium
32_16,47.65797820387845,-122.33549736789539,205,3.126829268292683,5.0,0.0,NoCurbRamp,Wallingford,35.900000000000006,High
32_17,47.65765965201638,-122.33090095520019,218,4.036697247706422,5.0,0.0,NoCurbRamp,Wallingford,12.0,High
32_18,47.6578781554749,-122.32605714064378,280,2.7,5.0,0.013986013986013986,CurbRamp,Wallingford,24.400000000000006,Medium
32_19,47.65724138449166,-122.3204704459387,131,1.8931297709923665,5.0,0.06870229007633588,CurbRamp,University District,75.2,Medium
32_2,47.65854053497314,-122.40493583679199,20,2.9,5.0,0.0,Obstacle,Lawton Park,94.2,Medium
32_20,47.65754737601375,-122.31606191673026,149,1.7986577181208054,5.0,0.013245033112582781,CurbRamp,University District,73.2,Medium
32_21,47.65836130531089,-122.31186031600804,102,1.5098039215686274,4.0,0.009708737864077669,CurbRamp,University District,84.6,Medium
32_22,47.65752905065363,-122.30499978498979,44,1.6818181818181819,4.0,0.0,CurbRamp,University District,92.6,Medium
32_23,47.658468547620274,-122.30137794896176,74,2.8378378378378377,5.0,0.0,CurbRamp,University District,79.0,Medium
32_25,47.65906465970553,-122.28953376183144,26,2.6923076923076925,5.0,0.0,NoCurbRamp,Laurelhurst,93.0,Medium
32_26,47.65777713969602,-122.28570104049425,118,2.559322033898305,5.0,0.03389830508474576,CurbRamp,Laurelhurst,69.8,Medium
32_27,47.65765902201335,-122.28071172078451,148,2.195945945945946,5.0,0.006666666666666667,CurbRamp,Laurelhurst,67.5,Medium
32_28,47.65754396621495,-122.27612137467894,72,2.3333333333333335,5.0,0.0,CurbRamp,Laurelhurst,83.2,Medium
32_29,47.659308467350954,-122.27113342285156,137,1.8248175182481752,5.0,0.0,CurbRamp,Laurelhurst,75.0,Medium
32_3,47.658022335597444,-122.40116410028367,84,2.75,5.0,0.0,CurbRamp,Lawton Park,76.9,Medium
32_4,47.658121352227745,-122.39586859581455,137,2.2992700729927007,5.0,0.006711409395973154,CurbRamp,Lawton Park,68.5,Medium
32_5,47.65789362018028,-122.39086716898372,87,2.32183908045977,5.0,0.0,CurbRamp,Lawton Park,79.8,Medium
32_6,47.65819936519046,-122.38611948575905,126,3.9365079365079363,5.0,0.014388489208633094,NoSidewalk,Interbay,50.4,High
32_7,47.65577697753906,-122.38333129882812,1,1.0,1.0,0.0,CurbRamp,Interbay,99.9,Low
32_8,47.655826568603516,-122.37562713623046,14,3.142857142857143,4.0,0.26666666666666666,CurbRamp,North Queen Anne,95.6,Medium
32_9,47.65861066182455,-122.37158584594727,6,3.1666666666666665,4.0,0.0,NoSidewalk,West Woodland,98.1,Medium
33_0,47.661310342641976,-122.41422447791466,13,4.846153846153846,5.0,0.0,NoSidewalk,Lawton Park,93.7,Medium
33_1,47.66314056941441,-122.41055906386603,80,4.525,5.0,0.0,NoSidewalk,Lawton Park,63.8,High
33_10,47.66264727832825,-122.36549935689787,120,2.225,5.0,0.016260162601626018,CurbRamp,West Woodland,73.3,Medium
33_11,47.66270956240202,-122.36040567096912,145,3.1448275862068966,5.0,0.013157894736842105,NoCurbRamp,Fremont,54.4,High
33_12,47.66330442535743,-122.35595120204968,174,3.0402298850574714,5.0,0.0,NoCurbRamp,Fremont,47.1,High
33_13,47.6631678016953,-122.3507029655483,285,2.5964912280701755,5.0,0.04844290657439446,CurbRamp,Fremont,26.0,Medium
33_14,47.662849503669186,-122.34546449080757,339,3.368731563421829,5.0,0.005797101449275362,NoCurbRamp,Wallingford,0.0,High
33_15,47.66307752196853,-122.34089640024546,288,2.763888888888889,5.0,0.0033783783783783786,CurbRamp,Wallingford,20.400000000000006,Medium
33_16,47.66309611002604,-122.33575918354514,227,3.105726872246696,5.0,0.008658008658008658,NoCurbRamp,Wallingford,29.5,High
33_17,47.66281297103218,-122.33056229301121,115,2.582608695652174,5.0,0.008695652173913044,CurbRamp,Wallingford,70.3,Medium
33_18,47.66280389819625,-122.32645312427769,167,3.0419161676646707,5.0,0.011834319526627219,NoCurbRamp,Wallingford,49.2,High
33_19,47.662889795979176,-122.3203846488412,125,2.0,5.0,0.047244094488188976,CurbRamp,University District,75.0,Medium
33_2,47.66282314724393,-122.40469275580512,9,2.5555555555555554,5.0,0.0,CurbRamp,Lawton Park,97.7,Low
33_20,47.66294882483516,-122.31597050876482,138,1.7536231884057971,5.0,0.03546099290780142,CurbRamp,University District,75.8,Medium
33_21,47.66296662402754,-122.31109080595128,117,2.0,5.0,0.03361344537815126,CurbRamp,University District,76.6,Medium
33_22,47.66358255935928,-122.30615195581468,114,2.412280701754386,5.0,0.07627118644067797,CurbRamp,University District,72.5,Medium
33_23,47.66234041849772,-122.30061149597168,59,2.847457627118644,5.0,0.0,CurbRamp,University District,83.2,Medium
33_24,47.6637954252312,-122.29504449683499,82,3.207317073170732,5.0,0.0,NoSidewalk,Ravenna,73.7,High
33_25,47.66242865876779,-122.29114809515755,179,2.9385474860335195,5.0,0.00558659217877095,CurbRamp,Bryant,47.4,Medium
33_26,47.66359200588492,-122.28652293183083,156,2.628205128205128,5.0,0.011627906976744186,NoCurbRamp,Bryant,59.0,Medium
33_27,47.663227303514205,-122.28091601029183,103,2.5533980582524274,5.0,0.0,CurbRamp,Laurelhurst,73.7,Medium
33_28,47.662639098913495,-122.27620795632706,145,2.2344827586206897,5.0,0.006802721088435374,CurbRamp,Laurelhurst,67.6,Medium
33_29,47.66188492494471,-122.27129016203038,67,2.074626865671642,5.0,0.0,CurbRamp,Laurelhurst,86.1,Medium
33_3,47.662984478858206,-122.40023065382435,62,3.774193548387097,5.0,0.0,NoSidewalk,Lawton Park,76.6,High
33_4,47.66205849518647,-122.39686068973026,70,3.0285714285714285,5.0,0.013513513513513514,NoSidewalk,Lawton Park,78.8,High
33_5,47.66177738414091,-122.39133475808536,26,3.0384615384615383,5.0,0.0,NoSidewalk,Interbay,92.1,Medium
33_6,47.66077762179904,-122.38735792371962,8,5.0,5.0,0.0,NoSidewalk,Interbay,96.0,Medium
33_7,47.66426329179244,-122.37995159264767,65,2.8615384615384616,5.0,0.0,NoCurbRamp,Adams,81.4,Medium
33_8,47.66368767193386,-122.37498767035348,110,2.272727272727273,5.0,0.03571428571428571,CurbRamp,West Woodland,75.0,Medium
33_9,47.66291134174053,-122.37034391745543,114,2.245614035087719,5.0,0.008547008547008548,CurbRamp,West Woodland,74.4,Medium
34_0,47.66986846923828,-122.41400337219238,12,3.1666666666666665,4.0,0.5,Obstacle,Lawton Park,96.2,Medium
34_1,47.668424001554165,-122.40926054047375,78,4.012820512820513,5.0,0.024390243902439025,NoSidewalk,Lawton Park,68.7,High
34_10,47.66823657353719,-122.36578261057535,115,2.0695652173913044,5.0,0.016666666666666666,CurbRamp,West Woodland,76.2,Medium
34_11,47.66763171478731,-122.36123787578026,198,2.404040404040404,5.0,0.0,CurbRamp,West Woodland,52.4,Medium
34_12,47.6678810579231,-122.35611729449536,163,2.8650306748466257,5.0,0.0,NoCurbRamp,Phinney Ridge,53.3,Medium
34_14,47.665462493896484,-122.34734344482422,1,4.0,4.0,0.0,NoSidewalk,Phinney Ridge,99.6,Medium
34_15,47.66861359278361,-122.33986606597901,119,3.504201680672269,5.0,0.0,NoCurbRamp,Wallingford,58.3,High
34_16,47.66791409009124,-122.33585608495424,144,3.8541666666666665,5.0,0.0,NoCurbRamp,Wallingford,44.5,High
34_17,47.66789468129476,-122.3308673271766,154,3.4545454545454546,5.0,0.0,NoCurbRamp,Wallingford,46.8,High
34_18,47.66805571269214,-122.32667280987995,121,3.1074380165289255,5.0,0.0,NoCurbRamp,Wallingford,62.4,High
34_19,47.66773697181984,-122.32127747712312,104,2.8846153846153846,5.0,0.027777777777777776,NoCurbRamp,University District,70.0,Medium
34_2,47.667980116240834,-122.40502229028819,48,3.8333333333333335,5.0,0.0,NoSidewalk,Sunset Hill,81.6,Medium
34_20,47.668155864133674,-122.31584445500778,118,2.9915254237288136,5.0,0.07627118644067797,CurbRamp,University District,64.7,Medium
34_21,47.66814509446059,-122.31116721300575,123,2.5853658536585367,5.0,0.016260162601626018,CurbRamp,University District,68.2,Medium
34_22,47.66809627797344,-122.30575391561678,194,2.8917525773195876,5.0,0.01485148514851485,NoCurbRamp,University District,43.9,Medium
34_23,47.66779482964031,-122.300545207615,176,2.4431818181818183,5.0,0.01675977653631285,CurbRamp,Ravenna,57.0,Medium
34_24,47.66787552165094,-122.29576360399479,106,3.0754716981132075,4.0,0.009345794392523364,NoCurbRamp,Ravenna,67.4,High
34_25,47.6690424437164,-122.29046015585622,93,2.129032258064516,5.0,0.010752688172043012,CurbRamp,Ravenna,80.2,Medium
34_26,47.668137216955664,-122.28648686602833,117,2.5384615384615383,5.0,0.0,CurbRamp,Bryant,70.3,Medium
34_27,47.6679114376206,-122.28051380938794,83,2.4096385542168677,5.0,0.0,CurbRamp,Bryant,80.0,Medium
34_28,47.667934067395265,-122.27607158738739,96,2.4791666666666665,5.0,0.0,CurbRamp,Laurelhurst,76.2,Medium
34_29,47.668020293826146,-122.2708006359282,80,3.3375,5.0,0.0,NoSidewalk,Windermere,73.3,High
34_3,47.6683843703497,-122.40146019345238,61,2.901639344262295,5.0,0.0,NoSidewalk,Sunset Hill,82.3,Medium
34_30,47.668384716074954,-122.26601221228158,92,3.3260869565217392,5.0,0.0,NoSidewalk,Windermere,69.4,High
34_31,47.66870700611788,-122.26150862749886,57,3.508771929824561,5.0,0.0,NoSidewalk,Windermere,80.0,High
34_32,47.67008590698242,-122.25801849365234,1,4.0,4.0,0.0,NoCurbRamp,Windermere,99.6,Medium
34_4,47.66918208681304,-122.39610514147529,55,2.5090909090909093,5.0,0.0,CurbRamp,Adams,86.2,Medium
34_5,47.669560364314485,-122.39177404131208,54,2.9074074074074074,4.0,0.0,CurbRamp,Adams,84.3,Medium
34_6,47.66837123524059,-122.38563815030184,109,2.5688073394495414,5.0,0.0,CurbRamp,Adams,72.0,Medium
34_7,47.66779463812215,-122.38103480054842,150,2.2533333333333334,5.0,0.019867549668874173,CurbRamp,Adams,66.2,Medium
34_8,47.66763712378109,-122.37515382205738,135,2.3407407407407406,5.0,0.03676470588235294,CurbRamp,West Woodland,68.4,Medium
34_9,47.66787470603476,-122.36998349144345,147,2.4829931972789114,5.0,0.013605442176870748,NoCurbRamp,West Woodland,63.5,Medium
35_1,47.67093637254503,-122.40939373440213,18,3.8333333333333335,5.0,0.0,NoSidewalk,Lawton Park,93.1,Medium
35_10,47.67274366106306,-122.36524986734196,95,2.210526315789474,3.0,0.0,CurbRamp,West Woodland,79.0,Medium
35_11,47.67270719593969,-122.36116540843042,113,2.6548672566371683,5.0,0.02586206896551724,CurbRamp,West Woodland,70.0,Medium
35_12,47.67275128122103,-122.35596718222408,118,2.669491525423729,5.0,0.0,NoCurbRamp,Phinney Ridge,68.5,Medium
35_13,47.67332136572861,-122.35067064238757,201,3.08955223880597,5.0,0.0,NoCurbRamp,Phinney Ridge,37.9,High
35_14,47.67337259014001,-122.34721674544087,87,2.689655172413793,5.0,0.0,CurbRamp,Phinney Ridge,76.6,Medium
35_15,47.67079015878531,-122.34298706054688,13,4.0,4.0,0.0,SurfaceProblem,Green Lake,94.8,Medium
35_16,47.672457172024636,-122.33517712008569,151,3.0463576158940397,5.0,0.0064516129032258064,NoCurbRamp,Green Lake,54.0,High
35_17,47.67328149958174,-122.33130426924357,128,3.3203125,5.0,0.0,NoCurbRamp,Green Lake,57.5,High
35_18,47.672864643668355,-122.32626975982295,242,3.2520661157024793,5.0,0.004048582995951417,NoCurbRamp,Green Lake,21.299999999999997,High
35_19,47.67312839296129,-122.32060697343614,216,2.9212962962962963,5.0,0.018518518518518517,CurbRamp,Roosevelt,36.9,Medium
35_2,47.6728813595242,-122.40423482259115,89,3.067415730337079,4.0,0.0,NoSidewalk,Sunset Hill,72.7,High
35_20,47.67271382621165,-122.31586996357093,173,2.398843930635838,5.0,0.011235955056179775,CurbRamp,Roosevelt,58.5,Medium
35_21,47.67297143521516,-122.31134141009787,88,2.75,5.0,0.0,NoCurbRamp,Ravenna,75.8,Medium
35_22,47.673837135578026,-122.30583506617053,115,3.0521739130434784,4.0,0.008620689655172414,NoCurbRamp,Ravenna,64.9,High
35_23,47.67280877431234,-122.30070781707764,116,3.0172413793103448,5.0,0.0,NoCurbRamp,Ravenna,65.0,High
35_24,47.67318816923759,-122.29592508665273,70,2.7714285714285714,4.0,0.0,NoCurbRamp,Ravenna,80.6,Medium
35_25,47.673112771449944,-122.29089101155598,78,2.5384615384615383,5.0,0.0,CurbRamp,Ravenna,80.2,Medium
35_26,47.673237569708576,-122.28579575388055,94,2.606382978723404,5.0,0.010526315789473684,NoCurbRamp,Bryant,75.5,Medium
35_27,47.67284878094991,-122.28094577789307,90,3.088888888888889,5.0,0.010416666666666666,NoCurbRamp,Bryant,72.2,High
35_28,47.67216964389967,-122.27648793096128,46,2.891304347826087,5.0,0.021739130434782608,NoCurbRamp,Windermere,86.7,Medium
35_29,47.672983050346375,-122.27075203259785,89,2.7865168539325844,5.0,0.03125,SurfaceProblem,Windermere,75.2,Medium
35_3,47.673003578186034,-122.40126085281372,80,2.575,5.0,0.0,NoCurbRamp,Sunset Hill,79.4,Medium
35_30,47.673211294507226,-122.26528773232111,62,2.661290322580645,4.0,0.0,NoCurbRamp,Windermere,83.5,Medium
35_31,47.67339849472046,-122.26130027770996,40,2.5,5.0,0.075,CurbRamp,Windermere,90.0,Medium
35_32,47.67299261860464,-122.25698738536616,84,3.2142857142857144,5.0,0.0,NoSidewalk,Windermere,73.0,High
35_4,47.67280563798923,-122.39612408980582,101,2.8415841584158414,5.0,0.0,NoCurbRamp,Adams,71.3,Medium
35_5,47.67312507259036,-122.39156497103497,101,3.00990099009901,5.0,0.0,NoCurbRamp,Adams,69.6,High
35_6,47.673193578850736,-122.3859632309169,141,2.5602836879432624,5.0,0.02054794520547945,CurbRamp,Adams,63.9,Medium
35_7,47.67306314665696,-122.38084207732102,101,2.1881188118811883,5.0,0.017241379310344827,CurbRamp,Adams,77.9,Medium
35_8,47.67344046372634,-122.37514043954702,125,2.0,5.0,0.023076923076923078,CurbRamp,West Woodland,75.0,Medium
35_9,47.67301972000687,-122.3701981721101,129,2.627906976744186,5.0,0.007407407407407408,NoCurbRamp,West Woodland,66.1,Medium
36_10,47.677876042384725,-122.36598629421658,152,2.4407894736842106,4.0,0.0,CurbRamp,Whittier Heights,62.9,Medium
36_11,47.677034781012736,-122.3613033026037,71,2.6056338028169015,5.0,0.0,CurbRamp,Phinney Ridge,81.5,Medium
36_12,47.677681322450994,-122.35591775399668,108,2.064814814814815,5.0,0.018518518518518517,CurbRamp,Phinney Ridge,77.7,Medium
36_13,47.67801679883684,-122.35109438214984,140,2.9714285714285715,5.0,0.0,NoCurbRamp,Phinney Ridge,58.4,Medium
36_14,47.678192907525585,-122.3465216584908,127,2.858267716535433,5.0,0.0,CurbRamp,Phinney Ridge,63.7,Medium
36_17,47.67667361100515,-122.33062767982483,96,2.3958333333333335,5.0,0.0,SurfaceProblem,Green Lake,77.0,Medium
36_18,47.677884147280736,-122.32574626377651,166,2.180722891566265,4.0,0.03571428571428571,CurbRamp,Green Lake,63.8,Medium
36_19,47.678184974921145,-122.32113149580262,202,2.6435643564356437,5.0,0.004694835680751174,CurbRamp,Green Lake,46.6,Medium
36_2,47.67710039213106,-122.40436742212866,76,2.9078947368421053,5.0,0.0,NoSidewalk,Sunset Hill,77.9,Medium
36_20,47.67746982355227,-122.3162113058156,172,2.436046511627907,5.0,0.0,CurbRamp,Roosevelt,58.1,Medium
36_21,47.67738048286195,-122.31063891368306,156,2.0961538461538463,4.0,0.0,CurbRamp,Ravenna,67.3,Medium
36_22,47.67752647399902,-122.30595537134118,143,2.3986013986013988,5.0,0.0,CurbRamp,Ravenna,65.7,Medium
36_23,47.67747715137623,-122.30084816261574,133,2.3233082706766917,4.0,0.0,CurbRamp,Ravenna,69.1,Medium
36_24,47.67768744059971,-122.29602207456317,110,2.8181818181818183,4.0,0.008928571428571428,NoCurbRamp,Ravenna,69.0,Medium
36_25,47.67799459604117,-122.29100576547476,129,1.9844961240310077,5.0,0.03076923076923077,CurbRamp,Ravenna,74.4,Medium
36_26,47.67788036449535,-122.28595156282992,111,1.7837837837837838,5.0,0.036036036036036036,CurbRamp,Bryant,80.2,Medium
36_27,47.67799116064001,-122.28070266158493,102,1.803921568627451,4.0,0.0,CurbRamp,View Ridge,81.6,Medium
36_28,47.67756569522551,-122.27617917115661,86,2.813953488372093,5.0,0.0,CurbRamp,View Ridge,75.8,Medium
36_29,47.678016854704715,-122.27097298601548,122,2.4508196721311477,5.0,0.007194244604316547,CurbRamp,View Ridge,70.1,Medium
36_3,47.67816321746163,-122.40091750932777,180,2.966666666666667,5.0,0.005434782608695652,NoCurbRamp,Sunset Hill,46.6,Medium
36_30,47.67822157915901,-122.26581340116613,82,2.573170731707317,5.0,0.0,CurbRamp,View Ridge,78.9,Medium
36_31,47.677677054154245,-122.26091264423572,75,3.88,5.0,0.0,NoSidewalk,Sand Point,70.9,High
36_32,47.6755256652832,-122.25812530517578,1,4.0,4.0,0.0,NoSidewalk,Sand Point,99.6,Medium
36_4,47.67806889460637,-122.39634645902194,129,2.550387596899225,4.0,0.0,NoCurbRamp,Sunset Hill,67.1,Medium
36_5,47.678525745539375,-122.39101502645082,177,2.5706214689265536,5.0,0.0,CurbRamp,Loyal Heights,54.5,Medium
36_6,47.678520111083984,-122.3861905517578,113,2.6194690265486726,5.0,0.0,NoCurbRamp,Loyal Heights,70.4,Medium
36_7,47.67895650106763,-122.38151174878317,124,3.2903225806451615,5.0,0.007936507936507936,NoCurbRamp,Loyal Heights,59.2,High
36_8,47.67824480010242,-122.37562393560643,118,2.059322033898305,5.0,0.008130081300813009,CurbRamp,Whittier Heights,75.7,Medium
36_9,47.67792090534294,-122.37066862008868,126,1.9206349206349207,5.0,0.0072992700729927005,CurbRamp,Whittier Heights,75.8,Medium
37_10,47.682671510256256,-122.36661962362436,102,2.8137254901960786,5.0,0.019230769230769232,CurbRamp,Whittier Heights,71.3,Medium
37_11,47.68145544735002,-122.36143145149137,80,2.8625,5.0,0.0,NoCurbRamp,Phinney Ridge,77.1,Medium
37_12,47.68192739335318,-122.35645451621404,63,2.3492063492063493,4.0,0.0,CurbRamp,Phinney Ridge,85.2,Medium
37_13,47.6826293861473,-122.35159980857765,91,2.989010989010989,5.0,0.0,NoCurbRamp,Phinney Ridge,72.8,Medium
37_14,47.68268502112662,-122.34499366684716,97,2.4948453608247423,5.0,0.0,CurbRamp,Green Lake,75.8,Medium
37_15,47.68378805502867,-122.34127572866586,78,2.4358974358974357,5.0,0.01282051282051282,CurbRamp,Green Lake,81.0,Medium
37_16,47.68458983477424,-122.3350695441751,17,2.235294117647059,4.0,0.0,CurbRamp,Green Lake,96.2,Low
37_17,47.68419530915051,-122.3311598242783,82,3.4390243902439024,5.0,0.0,NoCurbRamp,Green Lake,71.8,High
37_18,47.68317494247899,-122.32618047540838,160,2.84375,5.0,0.01818181818181818,NoCurbRamp,Green Lake,54.5,Medium
37_19,47.68281319623436,-122.32134726268998,182,2.978021978021978,5.0,0.0,NoCurbRamp,Roosevelt,45.8,Medium
37_2,47.68096160888672,-122.40396118164062,1,3.0,3.0,0.0,NoSidewalk,Sunset Hill,99.7,Medium
37_20,47.68335097357137,-122.31629903427023,151,2.980132450331126,4.0,0.0,NoSidewalk,Roosevelt,55.0,Medium
37_21,47.683388316303216,-122.31040786603175,104,2.9326923076923075,5.0,0.0,NoCurbRamp,Roosevelt,69.5,Medium
37_22,47.68299389793759,-122.306105695452,104,2.826923076923077,5.0,0.0,NoCurbRamp,Ravenna,70.6,Medium
37_23,47.682688767055296,-122.30084847504239,104,2.769230769230769,5.0,0.0,CurbRamp,Ravenna,71.2,Medium
37_24,47.683323213423805,-122.2961602046572,82,3.341463414634146,5.0,0.0,CurbRamp,Ravenna,72.6,High
37_25,47.68346980522419,-122.29093308284365,114,2.912280701754386,5.0,0.0,CurbRamp,Ravenna,66.8,Medium
37_26,47.68313755580357,-122.2857022530692,166,2.9216867469879517,5.0,0.0,CurbRamp,Bryant,51.5,Medium
37_27,47.683554097225795,-122.28123621355023,112,3.419642857142857,5.0,0.0,NoSidewalk,View Ridge,61.7,High
37_28,47.68251487536308,-122.27564200376852,38,2.0,4.0,0.0,CurbRamp,View Ridge,92.4,Medium
37_29,47.68179000854492,-122.27092071533202,48,2.0833333333333335,5.0,0.0,CurbRamp,View Ridge,90.0,Medium
37_3,47.682420514293554,-122.39981362254349,94,2.765957446808511,4.0,0.010309278350515464,NoCurbRamp,Sunset Hill,74.0,Medium
37_30,47.68298984268337,-122.26605461639107,98,3.3877551020408165,5.0,0.0,NoSidewalk,View Ridge,66.8,High
37_31,47.68180717612213,-122.26158084509508,49,2.5714285714285716,5.0,0.0,CurbRamp,Sand Point,87.4,Medium
37_4,47.68320427442852,-122.39614466616982,148,2.9662162162162162,4.0,0.0,NoCurbRamp,Sunset Hill,56.1,Medium
37_5,47.68286840305772,-122.39092405452284,172,2.813953488372093,5.0,0.0,NoCurbRamp,Loyal Heights,51.6,Medium
37_6,47.682782859133,-122.38584558587326,110,2.6363636363636362,5.0,0.017543859649122806,NoCurbRamp,Loyal Heights,71.0,Medium
37_7,47.682777229620484,-122.38132251038843,185,3.151351351351351,5.0,0.03571428571428571,NoCurbRamp,Loyal Heights,41.7,High
37_8,47.68298372482871,-122.37593502921854,180,2.5055555555555555,5.0,0.0053475935828877,CurbRamp,Whittier Heights,54.9,Medium
37_9,47.68330710274832,-122.37072404225667,164,2.9390243902439024,5.0,0.017857142857142856,NoCurbRamp,Whittier Heights,51.8,Medium
38_10,47.68805386604519,-122.36672077703913,107,2.560747663551402,5.0,0.0,CurbRamp,Whittier Heights,72.6,Medium
38_11,47.68842025756836,-122.36180358886719,25,2.2,5.0,0.0,CurbRamp,Whittier Heights,94.5,Medium
38_12,47.68803838094075,-122.35649871826172,30,2.1333333333333333,4.0,0.0,CurbRamp,Phinney Ridge,93.6,Medium
38_13,47.68677266438802,-122.35190455118816,30,2.7666666666666666,5.0,0.0,CurbRamp,Phinney Ridge,91.7,Medium
38_14,47.68805496365416,-122.34511880313649,101,2.01980198019802,5.0,0.00980392156862745,CurbRamp,Green Lake,79.6,Medium
38_15,47.68790287971497,-122.34078369140624,157,2.388535031847134,4.0,0.0,SurfaceProblem,Green Lake,62.5,Medium
38_16,47.68761316935221,-122.3366259325732,110,2.3181818181818183,5.0,0.0,CurbRamp,Green Lake,74.5,Medium
38_17,47.68781804023905,-122.33092807201629,188,2.904255319148936,5.0,0.005319148936170213,SurfaceProblem,Green Lake,45.4,Medium
38_18,47.6878773703504,-122.32613873837599,134,3.1343283582089554,5.0,0.0,NoCurbRamp,Roosevelt,58.0,High
38_19,47.68803367614746,-122.32153306440874,110,2.6545454545454548,5.0,0.0,CurbRamp,Roosevelt,70.8,Medium
38_20,47.68781162232391,-122.31580683981726,128,3.0,5.0,0.0,NoSidewalk,Roosevelt,61.6,High
38_21,47.688380662132715,-122.31105462242576,131,2.7557251908396947,5.0,0.0,NoCurbRamp,Roosevelt,63.9,Medium
38_22,47.68808181762695,-122.3057453918457,148,2.885135135135135,5.0,0.06,CurbRamp,Ravenna,57.3,Medium
38_23,47.687904357910156,-122.30181458938954,84,3.0595238095238093,5.0,0.0,CurbRamp,Ravenna,74.3,High
