time_bin,properties/neighborhood,barrier_count,severity_mean,severity_max,severity_std,temp_ratio,prop_CurbRamp,prop_NoSidewalk,prop_NoCurbRamp,prop_SurfaceProblem,prop_Obstacle,prop_Occlusion,prop_Other,weighted_impact,accessibility_score,barrier_count_lag1,barrier_count_lag2,barrier_count_lag3,barrier_count_roll3,barrier_count_roll5,severity_mean_lag1,severity_mean_lag2,severity_mean_lag3,severity_mean_roll3,severity_mean_roll5,accessibility_score_lag1,accessibility_score_lag2,accessibility_score_lag3,accessibility_score_roll3,accessibility_score_roll5,temp_ratio_lag1,temp_ratio_lag2,temp_ratio_lag3,temp_ratio_roll3,temp_ratio_roll5,time_position,time_sin,time_cos,barriers_per_km2,area_km2,population,median_income,pct_minority,pct_elderly,equity_concern_score,barriers_per_km2_norm,area_km2_norm,population_norm,median_income_norm,pct_minority_norm,pct_elderly_norm,equity_concern_score_norm
19,Industrial District,410.0,3.8634146341463413,5.0,0.8249638348925804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4752.0,115.90243902439025,410.0,410.0,410.0,410.0,410.0,3.8634146341463413,3.8292682926829267,3.3878048780487804,3.8520325203252033,3.268292682926829,115.90243902439025,114.8780487804878,89.4390243902439,115.5609756097561,84.42926829268292,0.0,0.0,0.0,0.0,0.0,0.09547738693467336,0.5645616825119181,0.8253908811219762,179.8862464703462,63.823667597025626,1200.0,45000.0,52.3,8.2,1218.665000509802,-1.3443178983216002,5.883946127098159,-1.396384487689331,-1.5904983747305905,2.106823519830729,-0.8264062062577516,-0.133604188518969
20,Industrial District,410.0,3.919512195121951,5.0,0.8219838582211325,0.0,0.0,0.9560975609756097,0.0,0.0,0.0,0.04390243902439024,0.0,4740.0,115.60975609756098,410.0,410.0,410.0,410.0,410.0,3.8634146341463413,3.8634146341463413,3.8292682926829267,3.8821138211382107,3.772682926829268,115.90243902439025,115.90243902439025,114.8780487804878,115.8048780487805,110.34634146341463,0.0,0.0,0.0,0.0,0.0,0.10050251256281408,0.5903366919365284,0.8071571037619854,179.8862464703462,63.823667597025626,1200.0,45000.0,52.3,8.2,1218.665000509802,-1.3443178983216002,5.883946127098159,-1.396384487689331,-1.5904983747305905,2.106823519830729,-0.8264062062577516,-0.133604188518969
21,Industrial District,409.0,3.2127139364303177,5.0,0.7709395330084583,0.007334963325183374,0.0,0.0,0.0,0.8606356968215159,0.0,0.1393643031784841,0.0,2542.5,62.163814180929094,410.0,410.0,410.0,409.6666666666667,409.8,3.919512195121951,3.8634146341463413,3.8634146341463413,3.6652135885662034,3.7376647385055755,115.60975609756098,115.90243902439025,115.90243902439025,97.8920031009601,104.89129942155168,0.0,0.0,0.0,0.0024449877750611247,0.001466992665036675,0.10552763819095477,0.6155232409081792,0.7881187346471924,179.8862464703462,63.823667597025626,1200.0,45000.0,52.3,8.2,1218.665000509802,-1.3443178983216002,5.883946127098159,-1.396384487689331,-1.5904983747305905,2.106823519830729,-0.8264062062577516,-0.133604188518969
22,Industrial District,410.0,2.841463414634146,5.0,1.054383238936706,0.024390243902439025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2330.0,56.829268292682926,409.0,410.0,410.0,409.6666666666667,409.8,3.2127139364303177,3.919512195121951,3.8634146341463413,3.3245631820621377,3.54010376289582,62.163814180929094,115.60975609756098,115.90243902439025,78.200946190391,93.2815433239907,0.007334963325183374,0.0,0.0,0.010575069075874133,0.006345041445524479,0.11055276381909548,0.6400962229271072,0.7682947516379707,179.8862464703462,63.823667597025626,1200.0,45000.0,52.3,8.2,1218.665000509802,-1.3443178983216002,5.883946127098159,-1.396384487689331,-1.5904983747305905,2.106823519830729,-0.8264062062577516,-0.133604188518969
23,Industrial District,410.0,3.178048780487805,5.0,0.8927888765294647,0.041463414634146344,0.0,0.0,0.0,0.4585365853658537,0.5414634146341464,0.0,0.0,2984.0,72.78048780487805,410.0,409.0,410.0,409.6666666666667,409.8,2.841463414634146,3.2127139364303177,3.919512195121951,3.077408710517423,3.403030592164112,56.829268292682926,62.163814180929094,115.60975609756098,63.924523426163354,84.65715308008825,0.024390243902439025,0.007334963325183374,0.0,0.02439620728725625,0.01463772437235375,0.11557788944723618,0.6640311431104312,0.7477049157117092,179.8862464703462,63.823667597025626,1200.0,45000.0,52.3,8.2,1218.665000509802,-1.3443178983216002,5.883946127098159,-1.396384487689331,-1.5904983747305905,2.106823519830729,-0.8264062062577516,-0.133604188518969
24,Industrial District,410.0,3.5390243902439025,5.0,1.1295926194678456,0.04878048780487805,0.0,0.0,0.17804878048780487,0.0,0.8146341463414634,0.0,0.007317073170731708,3758.0,91.65853658536585,410.0,410.0,409.0,410.0,409.8,3.178048780487805,2.841463414634146,3.2127139364303177,3.1861788617886178,3.3381525433836243,72.78048780487805,56.829268292682926,62.163814180929094,73.75609756097562,79.80837259228339,0.041463414634146344,0.024390243902439025,0.007334963325183374,0.038211382113821135,0.024393821933329358,0.12060301507537688,0.6873041426091843,0.7263697512646394,179.8862464703462,63.823667597025626,1200.0,45000.0,52.3,8.2,1218.665000509802,-1.3443178983216002,5.883946127098159,-1.396384487689331,-1.5904983747305905,2.106823519830729,-0.8264062062577516,-0.133604188518969
25,Industrial District,410.0,3.8536585365853657,5.0,0.9526946883347399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4740.0,115.60975609756098,410.0,410.0,410.0,410.0,409.8,3.5390243902439025,3.178048780487805,2.841463414634146,3.5235772357723576,3.3249818116763072,91.65853658536585,72.78048780487805,56.829268292682926,93.34959349593497,79.80837259228338,0.04878048780487805,0.041463414634146344,0.024390243902439025,0.030081300813008128,0.024393821933329358,0.12562814070351758,0.7098920223913328,0.7043105256526723,179.8862464703462,63.823667597025626,1200.0,45000.0,52.3,8.2,1218.665000509802,-1.3443178983216002,5.883946127098159,-1.396384487689331,-1.5904983747305905,2.106823519830729,-0.8264062062577516,-0.133604188518969
26,Industrial District,410.0,3.995121951219512,5.0,1.0036488976658693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4914.0,119.85365853658537,410.0,410.0,410.0,410.0,410.0,3.8536585365853657,3.5390243902439025,3.178048780487805,3.795934959349594,3.4814634146341463,115.60975609756098,91.65853658536585,72.78048780487805,109.04065040650407,91.34634146341463,0.0,0.04878048780487805,0.041463414634146344,0.016260162601626018,0.022926829268292682,0.1306532663316583,0.7317722663670768,0.6815492279916338,179.8862464703462,63.823667597025626,1200.0,45000.0,52.3,8.2,1218.665000509802,-1.3443178983216002,5.883946127098159,-1.396384487689331,-1.5904983747305905,2.106823519830729,-0.8264062062577516,-0.133604188518969
27,Industrial District,410.0,3.9609756097560975,5.0,0.9980122172156661,0.0024390243902439024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4872.0,118.82926829268293,410.0,410.0,410.0,410.0,410.0,3.995121951219512,3.8536585365853657,3.5390243902439025,3.936585365853659,3.7053658536585368,119.85365853658537,115.60975609756098,91.65853658536585,118.09756097560977,103.74634146341464,0.0,0.0,0.04878048780487805,0.0008130081300813008,0.018536585365853658,0.135678391959799,0.752923063833377,0.6581085472380377,179.8862464703462,63.823667597025626,1200.0,45000.0,52.3,8.2,1218.665000509802,-1.3443178983216002,5.883946127098159,-1.396384487689331,-1.5904983747305905,2.106823519830729,-0.8264062062577516,-0.133604188518969
28,Industrial District,174.0,3.9827586206896552,5.0,0.9764518636252774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2079.0,119.48275862068967,410.0,410.0,410.0,331.3333333333333,362.8,3.9609756097560975,3.995121951219512,3.8536585365853657,3.979618727221755,3.866307821698906,118.82926829268293,119.85365853658537,115.60975609756098,119.38856181665265,113.08679562657696,0.0024390243902439024,0.0,0.0,0.0008130081300813008,0.01024390243902439,0.1407035175879397,0.773323331215339,0.6340118495722387,179.8862464703462,63.823667597025626,1200.0,45000.0,52.3,8.2,1218.665000509802,-1.3443178983216002,5.883946127098159,-1.396384487689331,-1.5904983747305905,2.106823519830729,-0.8264062062577516,-0.133604188518969
139,Interbay,201.0,2.3482587064676617,5.0,1.614964226457143,0.0,0.7164179104477612,0.2835820895522388,0.0,0.0,0.0,0.0,0.0,560.0,27.860696517412936,351.62311557788945,345.92763157894734,346.39285714285717,201.0,201.0,2.605501029054099,2.5432030294325,2.5560460313609203,2.3482587064676617,2.3482587064676617,44.08319514118346,39.08401388259955,38.59504213350835,27.860696517412936,27.860696517412936,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.6984924623115578,-0.9480868435005096,-0.3180115362392379,60.362958087906605,10.55282942019403,3500.0,72000.0,24.1,9.5,210.7636188501414,-1.7625024070570972,0.5581290331964726,-1.0401396397208071,-0.823650944056913,-0.10244851211991525,-0.4772495841138513,-1.2255312603850974
140,Interbay,410.0,3.8268292682926828,5.0,0.9723624321135464,0.007317073170731708,0.0,0.3780487804878049,0.08536585365853659,0.28780487804878047,0.23170731707317074,0.012195121951219513,0.004878048780487805,4133.0,100.80487804878048,201.0,345.92763157894734,346.39285714285717,305.5,305.5,2.3482587064676617,2.5432030294325,2.5560460313609203,3.0875439873801724,3.0875439873801724,27.860696517412936,39.08401388259955,38.59504213350835,64.3327872830967,64.3327872830967,0.0,0.004516931374460902,0.002911111733831185,0.003658536585365854,0.003658536585365854,0.7035175879396985,-0.9576534697159295,-0.28792330913116665,60.362958087906605,10.55282942019403,3500.0,72000.0,24.1,9.5,210.7636188501414,-1.7625024070570972,0.5581290331964726,-1.0401396397208071,-0.823650944056913,-0.10244851211991525,-0.4772495841138513,-1.2255312603850974
141,Interbay,26.0,3.076923076923077,4.0,0.39223227027636803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,240.0,92.30769230769229,410.0,201.0,346.39285714285717,212.33333333333334,212.33333333333334,3.8268292682926828,2.3482587064676617,2.5560460313609203,3.084003683894474,3.084003683894474,100.80487804878048,27.860696517412936,38.59504213350835,73.65775562462856,73.65775562462856,0.007317073170731708,0.0,0.002911111733831185,0.0024390243902439024,0.0024390243902439024,0.7085427135678392,-0.9662654861260217,-0.25754807380689737,60.362958087906605,10.55282942019403,3500.0,72000.0,24.1,9.5,210.7636188501414,-1.7625024070570972,0.5581290331964726,-1.0401396397208071,-0.823650944056913,-0.10244851211991525,-0.4772495841138513,-1.2255312603850974
47,International District,175.0,1.542857142857143,5.0,0.7857516038308954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-270.0,-15.428571428571429,351.62311557788945,345.92763157894734,346.39285714285717,175.0,175.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.542857142857143,1.542857142857143,44.08319514118346,39.08401388259955,38.59504213350835,-15.428571428571429,-15.428571428571429,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.23618090452261306,0.9962328222710067,0.08671887816355095,763.1903759313187,0.592250654954114,,,,,1463.1110833916473,0.6965291543592357,-0.43769199137566334,0.0,0.0,0.0,0.0,0.13122062506626392
48,International District,277.0,2.4512635379061374,5.0,1.2256203069539409,0.010830324909747292,0.35379061371841153,0.05054151624548736,0.09025270758122744,0.18772563176895307,0.30685920577617326,0.0,0.010830324909747292,1286.0,46.4259927797834,175.0,345.92763157894734,346.39285714285717,226.0,226.0,1.542857142857143,2.5432030294325,2.5560460313609203,1.99706034038164,1.99706034038164,-15.428571428571429,39.08401388259955,38.59504213350835,15.498710675605984,15.498710675605984,0.0,0.004516931374460902,0.002911111733831185,0.005415162454873646,0.005415162454873646,0.24120603015075376,0.9984738782203788,0.05522603110450817,763.1903759313187,0.592250654954114,,,,,1463.1110833916473,0.6965291543592357,-0.43769199137566334,0.0,0.0,0.0,0.0,0.13122062506626392
52,Laurelhurst,145.0,1.2137931034482758,3.0,0.5424508028966484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.0,-12.137931034482758,351.62311557788945,345.92763157894734,346.39285714285717,145.0,145.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.2137931034482758,1.2137931034482758,44.08319514118346,39.08401388259955,38.59504213350835,-12.137931034482758,-12.137931034482758,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.2613065326633166,0.9974776464163387,-0.070981299648016,423.2672879251231,2.364935889345361,8500.0,185000.0,12.4,15.8,550.9213158250369,-0.4927835853545821,-0.26046562050293937,-0.2656943180501031,2.3857475620958857,-1.0190613764398637,1.2148171231988953,-0.8570156448802227
53,Laurelhurst,410.0,1.7341463414634146,5.0,1.0301351197002668,0.004878048780487805,0.8585365853658536,0.11463414634146342,0.0,0.024390243902439025,0.0,0.0024390243902439024,0.0,25.5,0.6219512195121951,145.0,345.92763157894734,346.39285714285717,277.5,277.5,1.2137931034482758,2.5432030294325,2.5560460313609203,1.4739697224558452,1.4739697224558452,-12.137931034482758,39.08401388259955,38.59504213350835,-5.757989907485282,-5.757989907485282,0.0,0.004516931374460902,0.002911111733831185,0.0024390243902439024,0.0024390243902439024,0.2663316582914573,0.994739716020657,-0.10243484451661307,423.2672879251231,2.364935889345361,8500.0,185000.0,12.4,15.8,550.9213158250369,-0.4927835853545821,-0.26046562050293937,-0.2656943180501031,2.3857475620958857,-1.0190613764398637,1.2148171231988953,-0.8570156448802227
54,Laurelhurst,410.0,3.0682926829268293,5.0,1.3632334322851223,0.00975609756097561,0.0,0.0,0.47804878048780486,0.32682926829268294,0.1926829268292683,0.0,0.0024390243902439024,3388.5,82.64634146341463,410.0,145.0,346.39285714285717,321.6666666666667,321.6666666666667,1.7341463414634146,1.2137931034482758,2.5560460313609203,2.0054107092795066,2.0054107092795066,0.6219512195121951,-12.137931034482758,38.59504213350835,23.710120549481356,23.710120549481356,0.004878048780487805,0.0,0.002911111733831185,0.004878048780487805,0.004878048780487805,0.271356783919598,0.9910102074427921,-0.13378628010447904,423.2672879251231,2.364935889345361,8500.0,185000.0,12.4,15.8,550.9213158250369,-0.4927835853545821,-0.26046562050293937,-0.2656943180501031,2.3857475620958857,-1.0190613764398637,1.2148171231988953,-0.8570156448802227
55,Laurelhurst,36.0,3.888888888888889,5.0,0.8544932592822077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,420.0,116.66666666666666,410.0,410.0,145.0,285.3333333333333,250.25,3.0682926829268293,1.7341463414634146,1.2137931034482758,2.897109304426378,2.476280254181852,82.64634146341463,0.6219512195121951,-12.137931034482758,66.6449864498645,46.94925707877768,0.00975609756097561,0.004878048780487805,0.0,0.004878048780487805,0.003658536585365854,0.27638190954773867,0.9862928383380027,-0.1650043546187991,423.2672879251231,2.364935889345361,8500.0,185000.0,12.4,15.8,550.9213158250369,-0.4927835853545821,-0.26046562050293937,-0.2656943180501031,2.3857475620958857,-1.0190613764398637,1.2148171231988953,-0.8570156448802227
164,Lawton Park,249.0,1.4176706827309238,4.0,0.6616275417605167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-353.0,-14.176706827309237,351.62311557788945,345.92763157894734,346.39285714285717,249.0,249.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.4176706827309238,1.4176706827309238,44.08319514118346,39.08401388259955,38.59504213350835,-14.176706827309237,-14.176706827309237,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.8241206030150754,-0.8935013957148743,0.4490604144829198,279.9562478126293,4.736454393714666,,,,,536.7036875164396,-0.9941959688062185,-0.023370162249621868,0.0,0.0,0.0,0.0,-0.8724185538655483
165,Lawton Park,410.0,3.124390243902439,5.0,1.643432582792283,0.0,0.3780487804878049,0.5878048780487805,0.0,0.03414634146341464,0.0,0.0,0.0,2949.0,71.92682926829268,249.0,345.92763157894734,346.39285714285717,329.5,329.5,1.4176706827309238,2.5432030294325,2.5560460313609203,2.2710304633166816,2.2710304633166816,-14.176706827309237,39.08401388259955,38.59504213350835,28.87506122049172,28.87506122049172,0.0,0.004516931374460902,0.002911111733831185,0.0,0.0,0.8291457286432161,-0.8788798788614604,0.47704314116488955,279.9562478126293,4.736454393714666,,,,,536.7036875164396,-0.9941959688062185,-0.023370162249621868,0.0,0.0,0.0,0.0,-0.8724185538655483
166,Lawton Park,410.0,2.9390243902439024,5.0,1.0961988221095524,0.026829268292682926,0.0,0.0,0.24878048780487805,0.2975609756097561,0.4195121951219512,0.0,0.03414634146341464,2974.0,72.53658536585365,410.0,249.0,346.39285714285717,356.3333333333333,356.3333333333333,3.124390243902439,1.4176706827309238,2.5560460313609203,2.493695105625755,2.493695105625755,71.92682926829268,-14.176706827309237,38.59504213350835,43.42890260227903,43.42890260227903,0.0,0.0,0.002911111733831185,0.00894308943089431,0.00894308943089431,0.8341708542713567,-0.8633822754312237,0.5045503408691769,279.9562478126293,4.736454393714666,,,,,536.7036875164396,-0.9941959688062185,-0.023370162249621868,0.0,0.0,0.0,0.0,-0.8724185538655483
167,Lawton Park,257.0,3.198443579766537,5.0,1.160683017922372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2466.0,95.95330739299611,410.0,410.0,249.0,359.0,331.5,2.9390243902439024,3.124390243902439,1.4176706827309238,3.087286071304293,2.6698822241609506,72.53658536585365,71.92682926829268,-14.176706827309237,80.13890734238082,56.560003799958295,0.026829268292682926,0.0,0.0,0.00894308943089431,0.006707317073170732,0.8391959798994975,-0.847024033772299,0.5315545938209012,279.9562478126293,4.736454393714666,,,,,536.7036875164396,-0.9941959688062185,-0.023370162249621868,0.0,0.0,0.0,0.0,-0.8724185538655483
167,Leschi,153.0,1.8496732026143792,5.0,0.6152795880315131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-283.0,-18.496732026143793,351.62311557788945,345.92763157894734,346.39285714285717,153.0,153.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.8496732026143792,1.8496732026143792,44.08319514118346,39.08401388259955,38.59504213350835,-18.496732026143793,-18.496732026143793,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.8391959798994975,-0.847024033772299,0.5315545938209012,1109.9214820014256,1.5037099714390934,6200.0,125000.0,28.3,13.2,2385.7616633922203,1.9096615841773747,-0.3465677332587176,-0.621939166018627,0.6816421605988245,0.22659200327698925,0.5165038789110948,1.130789793744915
168,Leschi,410.0,1.9951219512195122,5.0,1.0489140313859078,0.004878048780487805,0.8585365853658536,0.14146341463414633,0.0,0.0,0.0,0.0,0.0,94.0,2.2926829268292686,153.0,345.92763157894734,346.39285714285717,281.5,281.5,1.8496732026143792,2.5432030294325,2.5560460313609203,1.9223975769169457,1.9223975769169457,-18.496732026143793,39.08401388259955,38.59504213350835,-8.102024549657262,-8.102024549657262,0.0,0.004516931374460902,0.002911111733831185,0.0024390243902439024,0.0024390243902439024,0.8442211055276382,-0.8298214601357258,0.5580289815934403,1109.9214820014256,1.5037099714390934,6200.0,125000.0,28.3,13.2,2385.7616633922203,1.9096615841773747,-0.3465677332587176,-0.621939166018627,0.6816421605988245,0.22659200327698925,0.5165038789110948,1.130789793744915
169,Leschi,410.0,3.419512195121951,5.0,0.9534955666884015,0.004878048780487805,0.0,0.4609756097560976,0.0,0.5365853658536586,0.0,0.0024390243902439024,0.0,3545.5,86.47560975609757,410.0,153.0,346.39285714285717,324.3333333333333,324.3333333333333,1.9951219512195122,1.8496732026143792,2.5560460313609203,2.421435782985281,2.421435782985281,2.2926829268292686,-18.496732026143793,38.59504213350835,23.42385355226101,23.42385355226101,0.004878048780487805,0.0,0.002911111733831185,0.0032520325203252032,0.0032520325203252032,0.8492462311557789,-0.8117917024210209,0.5839471139413059,1109.9214820014256,1.5037099714390934,6200.0,125000.0,28.3,13.2,2385.7616633922203,1.9096615841773747,-0.3465677332587176,-0.621939166018627,0.6816421605988245,0.22659200327698925,0.5165038789110948,1.130789793744915
170,Leschi,410.0,2.7487804878048783,5.0,0.9105794794368033,0.024390243902439025,0.0,0.0,0.0,0.5365853658536586,0.4634146341463415,0.0,0.0,2541.5,61.987804878048784,410.0,410.0,153.0,410.0,345.75,3.419512195121951,1.9951219512195122,1.8496732026143792,2.721138211382114,2.5032719591901804,86.47560975609757,2.2926829268292686,-18.496732026143793,50.25203252032521,33.06484138370796,0.004878048780487805,0.004878048780487805,0.0,0.011382113821138212,0.00853658536585366,0.8542713567839196,-0.7929527330827786,0.6092831551065166,1109.9214820014256,1.5037099714390934,6200.0,125000.0,28.3,13.2,2385.7616633922203,1.9096615841773747,-0.3465677332587176,-0.621939166018627,0.6816421605988245,0.22659200327698925,0.5165038789110948,1.130789793744915
171,Leschi,286.0,3.5034965034965033,5.0,0.972420570871677,0.0034965034965034965,0.0,0.0,0.8636363636363636,0.0,0.1258741258741259,0.0,0.01048951048951049,2933.0,102.55244755244755,410.0,410.0,410.0,368.6666666666667,333.8,2.7487804878048783,3.419512195121951,1.9951219512195122,3.2239297288077773,2.703316868051445,61.987804878048784,86.47560975609757,2.2926829268292686,83.67195406219797,46.962362617455874,0.024390243902439025,0.004878048780487805,0.004878048780487805,0.010921598726476777,0.0075285689919836266,0.8592964824120602,-0.7733233312153395,0.6340118495722382,1109.9214820014256,1.5037099714390934,6200.0,125000.0,28.3,13.2,2385.7616633922203,1.9096615841773747,-0.3465677332587176,-0.621939166018627,0.6816421605988245,0.22659200327698925,0.5165038789110948,1.130789793744915
50,Lower Queen Anne,271.0,1.4206642066420665,5.0,0.7404810259474341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-385.0,-14.206642066420665,351.62311557788945,345.92763157894734,346.39285714285717,271.0,271.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.4206642066420665,1.4206642066420665,44.08319514118346,39.08401388259955,38.59504213350835,-14.206642066420665,-14.206642066420665,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.25125628140703515,0.9999688468941563,-0.007893366909713088,489.96514764814503,1.930749573803041,,,,,939.3114229524024,-0.25942310741379193,-0.3038739275691341,0.0,0.0,0.0,0.0,-0.43624662904752054
51,Lower Queen Anne,410.0,1.8756097560975609,5.0,1.1019610187961053,0.012195121951219513,0.6414634146341464,0.08048780487804878,0.0,0.2780487804878049,0.0,0.0,0.0,724.0,17.658536585365855,271.0,345.92763157894734,346.39285714285717,340.5,340.5,1.4206642066420665,2.5432030294325,2.5560460313609203,1.6481369813698137,1.6481369813698137,-14.206642066420665,39.08401388259955,38.59504213350835,1.725947259472595,1.725947259472595,0.0,0.004516931374460902,0.002911111733831185,0.006097560975609756,0.006097560975609756,0.2562814070351759,0.9992212694012756,-0.0394569990762527,489.96514764814503,1.930749573803041,,,,,939.3114229524024,-0.25942310741379193,-0.3038739275691341,0.0,0.0,0.0,0.0,-0.43624662904752054
52,Lower Queen Anne,265.0,3.177358490566038,5.0,0.7194909578458616,0.05660377358490566,0.0,0.0,0.4830188679245283,0.09433962264150944,0.4226415094339623,0.0,0.0,2273.0,85.77358490566039,410.0,271.0,346.39285714285717,315.3333333333333,315.3333333333333,1.8756097560975609,1.4206642066420665,2.5560460313609203,2.1578774844352218,2.1578774844352218,17.658536585365855,-14.206642066420665,38.59504213350835,29.741826474868528,29.741826474868528,0.012195121951219513,0.0,0.002911111733831185,0.02293296517870839,0.02293296517870839,0.2613065326633166,0.9974776464163387,-0.070981299648016,489.96514764814503,1.930749573803041,,,,,939.3114229524024,-0.25942310741379193,-0.3038739275691341,0.0,0.0,0.0,0.0,-0.43624662904752054
63,Loyal Heights,163.0,1.8650306748466257,5.0,0.8855167802978371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-304.0,-18.650306748466257,351.62311557788945,345.92763157894734,346.39285714285717,163.0,163.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.8650306748466257,1.8650306748466257,44.08319514118346,39.08401388259955,38.59504213350835,-18.650306748466257,-18.650306748466257,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.3165829145728643,0.9137593681374367,-0.40625585182378887,751.0955841057672,2.809229670165223,9500.0,115000.0,15.8,14.2,1597.8785249961863,0.6542122582440393,-0.21604680725374698,-0.11080525371596225,0.39762459368264763,-0.7526952449280838,0.7850858959448642,0.27722322072876715
64,Loyal Heights,409.0,2.3300733496332517,5.0,1.1906911176891761,0.0,0.7970660146699267,0.20293398533007334,0.0,0.0,0.0,0.0,0.0,299.0,7.310513447432763,163.0,345.92763157894734,346.39285714285717,286.0,286.0,1.8650306748466257,2.5432030294325,2.5560460313609203,2.0975520122399387,2.0975520122399387,-18.650306748466257,39.08401388259955,38.59504213350835,-5.669896650516747,-5.669896650516747,0.0,0.004516931374460902,0.002911111733831185,0.0,0.0,0.32160804020100503,0.9004790324567516,-0.434899427575793,751.0955841057672,2.809229670165223,9500.0,115000.0,15.8,14.2,1597.8785249961863,0.6542122582440393,-0.21604680725374698,-0.11080525371596225,0.39762459368264763,-0.7526952449280838,0.7850858959448642,0.27722322072876715
65,Loyal Heights,410.0,3.402439024390244,5.0,0.6968275315616641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4185.0,102.07317073170731,409.0,163.0,346.39285714285717,327.3333333333333,327.3333333333333,2.3300733496332517,1.8650306748466257,2.5560460313609203,2.5325143496233737,2.5325143496233737,7.310513447432763,-18.650306748466257,38.59504213350835,30.244459143557936,30.244459143557936,0.0,0.0,0.002911111733831185,0.0,0.0,0.32663316582914576,0.8863010796932087,-0.4631094861203477,751.0955841057672,2.809229670165223,9500.0,115000.0,15.8,14.2,1597.8785249961863,0.6542122582440393,-0.21604680725374698,-0.11080525371596225,0.39762459368264763,-0.7526952449280838,0.7850858959448642,0.27722322072876715
66,Loyal Heights,410.0,2.5951219512195123,5.0,0.7861736805542293,0.0024390243902439024,0.0,0.4219512195121951,0.0,0.5756097560975609,0.0,0.0024390243902439024,0.0,2645.5,64.52439024390243,410.0,409.0,163.0,409.6666666666667,348.0,3.402439024390244,2.3300733496332517,1.8650306748466257,2.775878108414336,2.5481662500224083,102.07317073170731,7.310513447432763,-18.650306748466257,57.96935814101416,38.814441918644064,0.0,0.0,0.0,0.0008130081300813008,0.0006097560975609756,0.3316582914572864,0.8712396427384597,-0.4908579070575935,751.0955841057672,2.809229670165223,9500.0,115000.0,15.8,14.2,1597.8785249961863,0.6542122582440393,-0.21604680725374698,-0.11080525371596225,0.39762459368264763,-0.7526952449280838,0.7850858959448642,0.27722322072876715
67,Loyal Heights,410.0,3.4609756097560975,5.0,1.1099413074596012,0.02926829268292683,0.0,0.0,0.551219512195122,0.1975609756097561,0.24634146341463414,0.0,0.004878048780487805,3895.0,95.0,410.0,410.0,409.0,410.0,360.4,2.5951219512195123,3.402439024390244,2.3300733496332517,3.1528455284552845,2.730728121969146,64.52439024390243,102.07317073170731,7.310513447432763,87.19918699186991,50.05155353491525,0.0024390243902439024,0.0,0.0,0.01056910569105691,0.006341463414634147,0.33668341708542715,0.8553097351604118,-0.5181170301580775,751.0955841057672,2.809229670165223,9500.0,115000.0,15.8,14.2,1597.8785249961863,0.6542122582440393,-0.21604680725374698,-0.11080525371596225,0.39762459368264763,-0.7526952449280838,0.7850858959448642,0.27722322072876715
68,Loyal Heights,308.0,3.7532467532467533,5.0,0.8334355592501732,0.003246753246753247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3468.0,112.5974025974026,410.0,410.0,410.0,376.0,389.4,3.4609756097560975,2.5951219512195123,3.402439024390244,3.269781438074121,3.1083713376491717,95.0,64.52439024390243,102.07317073170731,90.70726428043501,76.30109540408903,0.02926829268292683,0.0024390243902439024,0.0,0.011651356773307994,0.006990814063984796,0.3417085427135678,0.8385272362373776,-0.5448596829350701,751.0955841057672,2.809229670165223,9500.0,115000.0,15.8,14.2,1597.8785249961863,0.6542122582440393,-0.21604680725374698,-0.11080525371596225,0.39762459368264763,-0.7526952449280838,0.7850858959448642,0.27722322072876715
